adresse_code,patient_code,pays_code,ville,code_postal,rue,numero_rue,date_debut_validite,date_fin_validite,date_creation,date_derniere_modification
ADR_0003153,PAT_01557,IT,Mary-sur-Ferreira,29968,rue Susanne Hernandez,21,1953-04-23,1956-08-29,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003154,PAT_01557,DE,Sainte Adrienboeuf,56194,boulevard Lévêque,48,1957-06-30,1959-08-22,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003155,PAT_01557,DE,Saint Maryse,61857,chemin Voisin,187,1960-06-26,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003156,PAT_01558,CH,Auger,4970,boulevard Lagarde,139,2017-09-10,2019-05-11,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003157,PAT_01558,CH,Vasseurnec,7365,rue Jules Picard,168,2019-08-14,2022-12-31,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003158,PAT_01558,IT,Baillydan,52262,chemin Jacquot,12,2023-04-15,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003159,PAT_01559,DE,Lagarde,22636,boulevard Rousset,162,1979-06-23,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003160,PAT_01560,CH,Renault,1763,rue Joséphine Ramos,72,1967-11-27,1972-04-17,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003161,PAT_01560,FR,Richard-la-Forêt,51198,chemin Michel,139,1973-04-17,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003162,PAT_01561,CH,Perezdan,4030,chemin Guillaume Tessier,62,1973-06-14,1977-01-08,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003163,PAT_01561,DE,Masse,77398,avenue de Evrard,9,1977-06-17,1978-12-30,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003164,PAT_01561,DE,Hamel,40374,rue de Sauvage,77,1979-05-04,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003165,PAT_01562,IT,Gaudin-les-Bains,60747,boulevard Perrin,189,1998-11-23,2003-02-03,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003166,PAT_01562,CH,JourdanBourg,1135,rue Le Gall,111,2004-01-02,2008-09-13,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003167,PAT_01562,DE,PerrierBourg,39487,rue Renée Gosselin,33,2009-07-01,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003168,PAT_01563,DE,Fournierdan,45389,rue Petit,175,2005-10-05,2007-12-17,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003169,PAT_01563,FR,Ledoux-sur-Bigot,91466,rue de Seguin,146,2008-01-23,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003170,PAT_01564,DE,Parent-sur-Mer,10382,rue Véronique Torres,177,1999-07-03,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003171,PAT_01565,DE,Loiseau,12306,rue Lelièvre,136,2000-08-21,2003-11-15,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003172,PAT_01565,FR,Delahaye,72289,rue Lemaire,194,2004-05-17,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003173,PAT_01566,DE,Lefèvre-les-Bains,36321,chemin de Martins,52,1994-11-23,1998-03-22,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003174,PAT_01566,CH,Didier,4345,avenue de Martin,30,1998-10-24,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003175,PAT_01567,DE,PerrierVille,89705,rue Chantal Ledoux,20,2000-07-26,2003-02-05,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003176,PAT_01567,IT,Barredan,67486,chemin Philippe,29,2003-05-25,2008-01-06,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003177,PAT_01567,CH,Fernandezdan,1182,rue Pottier,182,2008-06-18,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003178,PAT_01568,CH,Sainte Michel-sur-Mer,3530,rue Robert,6,1983-10-08,1985-09-14,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003179,PAT_01568,FR,Lemoine,86142,avenue Hortense Legros,121,1985-11-22,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003180,PAT_01569,IT,Hebert,78063,rue Laurent Huet,6,1990-05-14,1993-05-11,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003181,PAT_01569,CH,Saint AgatheBourg,8501,avenue de Gaudin,72,1993-10-25,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003182,PAT_01570,CH,Bourdon,6557,boulevard Odette Jacquot,15,2003-11-14,2005-01-22,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003183,PAT_01570,FR,Barbier,60743,avenue Bègue,72,2005-11-18,2010-05-30,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003184,PAT_01570,CH,PhilippeBourg,5084,chemin Marcel Moreau,48,2010-12-22,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003185,PAT_01571,FR,Bonneau-sur-Martinez,64440,chemin Jacquot,82,1995-09-26,1997-06-29,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003186,PAT_01571,FR,Lemaire-sur-Hoarau,89901,chemin Weber,94,1998-06-23,2002-12-15,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003187,PAT_01571,FR,Pierre,89675,avenue de Lesage,72,2003-12-02,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003188,PAT_01572,IT,Blanc-sur-Mer,12306,chemin Astrid Munoz,66,2015-11-12,2017-05-28,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003189,PAT_01572,FR,Boulanger,87976,chemin Germain,130,2017-07-11,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003190,PAT_01573,DE,Gonzalez,69159,rue de Lecomte,85,1973-07-07,1978-06-01,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003191,PAT_01573,FR,Germain,49487,rue de Ruiz,28,1979-01-14,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003192,PAT_01574,DE,Delmasboeuf,96537,rue de Auger,31,1972-06-09,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003193,PAT_01575,CH,Cohen-sur-Ledoux,4401,boulevard de Lecomte,90,1968-11-21,1969-12-07,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003194,PAT_01575,CH,Godard,6665,chemin Brigitte Pineau,198,1970-05-20,1973-02-04,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003195,PAT_01575,CH,Dias,1051,rue Perrot,48,1973-08-27,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003196,PAT_01576,FR,Mathieu,54710,boulevard de Mahe,168,1970-12-07,1972-12-08,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003197,PAT_01576,DE,Sainte Théodore,35577,avenue Hervé,123,1973-05-23,1976-12-06,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003198,PAT_01576,FR,Saint LouisBourg,44376,chemin Augustin Meyer,68,1977-04-16,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003199,PAT_01577,CH,Bertin,7601,boulevard Lucas Petit,73,2119-05-14,2121-11-26,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003200,PAT_01577,DE,DanielVille,98564,avenue Pierre,177,2122-06-04,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003201,PAT_01578,CH,Mahe,4391,rue de Aubert,36,2028-09-08,2031-06-22,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003202,PAT_01578,CH,Masse,3799,chemin Henry,160,2031-10-04,2033-12-24,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003203,PAT_01578,IT,Sainte Gilbert,62141,boulevard Lorraine Chauvin,123,2034-08-29,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003204,PAT_01579,FR,Pasquier,88004,rue Célina Brunet,48,1970-05-23,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003205,PAT_01580,FR,Saint Anne-la-Forêt,33544,chemin de Jacquet,180,2007-08-21,2008-09-25,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003206,PAT_01580,DE,Chevallier,94168,avenue Danielle Jourdan,70,2008-11-03,2011-06-07,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003207,PAT_01580,DE,Bourdonnec,69983,chemin Amélie Voisin,80,2011-08-14,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003208,PAT_01581,FR,Collin,49168,boulevard de Lejeune,27,1974-04-28,1978-11-05,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003209,PAT_01581,CH,Thomas,1230,rue Leclerc,16,1979-01-02,1983-01-21,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003210,PAT_01581,IT,Payet,88055,boulevard Philippine Guilbert,78,1983-04-08,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003211,PAT_01582,CH,DufourBourg,7914,rue Jean Clerc,180,1957-02-07,1958-08-26,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003212,PAT_01582,CH,Martineaudan,5422,boulevard Duhamel,142,1959-04-03,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003213,PAT_01583,DE,Guérin-la-Forêt,36336,chemin de Ferrand,190,1977-09-07,1979-04-29,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003214,PAT_01583,CH,Sainte Georges-la-Forêt,8348,avenue de Monnier,66,1979-10-29,1983-01-16,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003215,PAT_01583,FR,Denisnec,51741,rue de Guillaume,16,1983-07-13,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003216,PAT_01584,FR,Carreboeuf,71135,rue de Chauvin,122,1972-09-20,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003217,PAT_01585,IT,Sainte Denise,67248,rue Charrier,61,1961-10-23,1966-06-13,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003218,PAT_01585,DE,Morenoboeuf,75024,avenue de Guérin,74,1967-02-09,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003219,PAT_01586,FR,Merle,74724,rue Moreno,127,1953-04-18,1954-04-20,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003220,PAT_01586,FR,WeberBourg,47418,chemin de Bonneau,199,1954-07-09,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003221,PAT_01587,CH,Legendre,4805,rue Foucher,37,1966-08-14,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003222,PAT_01588,FR,Sauvage,10479,boulevard de Lambert,128,2001-03-07,2003-08-20,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003223,PAT_01588,FR,Bodinboeuf,93813,avenue Colas,83,2004-03-25,2007-01-25,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003224,PAT_01588,IT,Saint Bertrand,57347,rue de Renault,127,2007-03-25,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003225,PAT_01589,CH,GalletBourg,2258,rue Girard,142,2006-08-21,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003226,PAT_01590,FR,Lelièvre,22111,rue Delahaye,8,1994-01-20,1998-03-12,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003227,PAT_01590,DE,Rey,47821,chemin de Diaz,37,1998-09-28,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003228,PAT_01591,DE,Rémy-sur-Boutin,40580,rue Allain,80,2006-01-19,2011-01-07,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003229,PAT_01591,CH,Da Silva,9324,rue William Pierre,14,2011-10-13,2013-03-07,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003230,PAT_01591,FR,Saint Patrick,87948,boulevard Henri Louis,13,2013-12-27,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003231,PAT_01592,DE,Verdier,41668,boulevard de Parent,166,1971-09-29,1974-10-29,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003232,PAT_01592,CH,Mercier,7556,rue Guillot,142,1975-09-30,1976-10-16,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003233,PAT_01592,CH,Guillon-sur-Mahe,7787,avenue de Berger,103,1977-09-23,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003234,PAT_01593,IT,Peltierdan,44729,rue de Navarro,106,2010-10-31,2012-07-24,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003235,PAT_01593,DE,Bigotnec,66104,boulevard Valentine Barbier,85,2012-11-20,2014-08-08,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003236,PAT_01593,IT,Michaud,88293,boulevard Delannoy,93,2014-11-02,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003237,PAT_01594,FR,Vidal,11862,boulevard Pires,91,1986-10-17,1991-07-07,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003238,PAT_01594,DE,Thierrynec,94912,rue Thibaut Adam,168,1992-05-20,1997-03-21,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003239,PAT_01594,IT,Grégoire,40209,chemin Céline Dupuy,44,1998-03-03,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003240,PAT_01595,CH,Laurent,8010,rue Thérèse Simon,30,1982-07-17,1985-08-06,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003241,PAT_01595,IT,EvrardBourg,70972,boulevard Luce Léger,158,1985-09-15,1987-08-14,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003242,PAT_01595,CH,Bonneau-sur-Toussaint,3820,boulevard Bodin,198,1987-10-02,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003243,PAT_01596,DE,BlanchardVille,11400,boulevard Buisson,35,1957-04-28,1960-03-17,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003244,PAT_01596,FR,Saint MarcVille,17508,boulevard Maillard,2,1961-02-06,1964-12-01,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003245,PAT_01596,DE,Jourdan,17491,boulevard Mathieu,94,1965-06-07,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003246,PAT_01597,FR,Clément,17483,boulevard de Ferreira,26,2005-04-10,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003247,PAT_01598,DE,Sainte Jeannenec,32267,rue Lefebvre,169,1952-09-16,1955-11-24,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003248,PAT_01598,CH,Martin,5083,chemin Henriette Maillot,95,1956-09-18,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003249,PAT_01599,CH,Sainte Roland,2382,rue Besnard,76,1978-02-17,1982-06-29,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003250,PAT_01599,DE,Saint HenrietteVille,48762,boulevard Guyot,36,1982-09-26,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003251,PAT_01600,DE,Ledoux,16349,avenue Fernandez,149,1984-05-10,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003252,PAT_01601,FR,Allain-sur-Mer,85727,avenue de Colin,146,1965-03-09,1970-01-25,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003253,PAT_01601,FR,Boyer,56385,boulevard de Gosselin,66,1970-08-13,1972-05-03,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003254,PAT_01601,FR,Noël,79847,avenue de Rey,55,1972-11-11,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003255,PAT_01602,IT,Guillot,49482,rue de Pierre,190,1968-04-10,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003256,PAT_01603,DE,Garciaboeuf,41793,chemin Denis Morel,163,1967-12-02,1969-08-18,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003257,PAT_01603,FR,Ollivier,91877,rue Jérôme Legros,154,1970-03-23,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003258,PAT_01604,IT,Brunel,55955,rue Michelle Millet,173,2004-06-06,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003259,PAT_01605,CH,Alves,7514,rue de Laine,120,2013-04-27,2016-05-22,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003260,PAT_01605,DE,Perez,31095,rue Thomas Teixeira,143,2017-05-02,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003261,PAT_01606,FR,LegrandBourg,16514,chemin Simone Diallo,157,1970-10-13,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003262,PAT_01607,FR,Delannoy,61824,avenue Valentine Charrier,118,1990-11-12,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003263,PAT_01608,CH,Voisin,2774,rue Picard,13,1997-03-26,2000-03-28,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003264,PAT_01608,IT,Lopez-sur-Roussel,79697,rue Texier,14,2000-08-26,2002-08-30,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003265,PAT_01608,CH,Sainte Dorothéeboeuf,8975,rue de Perrin,20,2003-08-14,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003266,PAT_01609,IT,TessierBourg,99178,rue Gauthier,98,2014-06-20,2017-05-02,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003267,PAT_01609,CH,Jacob,6819,rue Aubert,62,2018-03-02,2023-01-29,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003268,PAT_01609,IT,Menard,94811,boulevard Anastasie Grégoire,8,2024-01-05,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003269,PAT_01610,CH,Gros,2449,rue de Pereira,143,2010-11-07,2012-03-24,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003270,PAT_01610,FR,Rousseau,69375,rue de Joly,110,2013-01-30,2015-01-30,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003271,PAT_01610,IT,Marques,45647,rue Suzanne Faure,27,2015-09-25,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003272,PAT_01611,DE,Costanec,53807,rue Guy Sauvage,16,1975-06-28,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003273,PAT_01612,DE,Sainte Gabrielle-les-Bains,63012,boulevard Luce Berthelot,29,1970-10-30,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003274,PAT_01613,FR,Parisdan,30116,avenue de Blanc,39,1995-09-16,1997-11-13,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003275,PAT_01613,CH,Garnier-sur-Mer,6259,rue de Le Gall,41,1998-05-26,2002-06-19,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003276,PAT_01613,FR,Larochedan,52358,rue de Lévêque,53,2002-10-31,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003277,PAT_01614,IT,Saint Madeleine-la-Forêt,84276,rue Adrien Techer,78,1959-10-12,1962-08-18,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003278,PAT_01614,CH,Martinez-les-Bains,1548,rue de Gauthier,35,1963-03-12,1964-03-13,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003279,PAT_01614,DE,Noël,22625,rue de Grenier,93,1964-09-09,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003280,PAT_01615,FR,Gros,66925,chemin Lombard,39,1967-01-13,1970-09-24,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003281,PAT_01615,DE,Sainte Nathalie-sur-Mer,56772,chemin Samson,13,1971-07-16,1972-09-14,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003282,PAT_01615,DE,Ruiz,69732,boulevard Célina Rossi,56,1973-07-18,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003283,PAT_01616,IT,Collet-sur-Caron,97706,boulevard Antoinette Louis,39,2001-09-25,2005-05-27,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003284,PAT_01616,IT,Delorme,63854,rue Robin,109,2005-08-24,2007-09-12,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003285,PAT_01616,IT,Sauvage-sur-Humbert,56490,boulevard de Jean,161,2008-06-14,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003286,PAT_01617,FR,Baron,65935,rue Charles Poirier,12,1992-07-24,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003287,PAT_01618,FR,Sainte EmmanuelBourg,51247,rue Benoit,173,2031-04-14,2034-02-14,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003288,PAT_01618,FR,Sainte Philippine,87970,avenue David Martel,84,2034-03-19,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003289,PAT_01619,CH,Sainte Martine,4077,avenue Pottier,173,1990-01-18,1994-04-28,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003290,PAT_01619,DE,Berthelot-la-Forêt,18995,chemin Stéphanie Blot,180,1994-08-27,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003291,PAT_01620,IT,Parent-les-Bains,86599,rue de Joseph,144,2002-11-30,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003292,PAT_01621,CH,Camus-les-Bains,5546,chemin de Lecoq,139,1961-03-20,1964-07-01,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003293,PAT_01621,IT,GuérinBourg,54858,avenue de Baudry,188,1964-10-19,1969-03-09,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003294,PAT_01621,CH,Texier-les-Bains,4493,chemin Adam,67,1970-01-29,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003295,PAT_01622,IT,Lefèvre,79319,chemin Brigitte Blanchard,175,1983-07-10,1987-12-04,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003296,PAT_01622,FR,Didier,72474,rue Émile Louis,136,1988-10-02,1992-08-18,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003297,PAT_01622,DE,Lejeune-sur-Pierre,20870,avenue de Brunet,90,1993-08-03,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003298,PAT_01623,FR,Saint Anouk,75989,chemin Mary,147,2003-09-04,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003299,PAT_01624,CH,Masson,3952,rue Léon Mercier,176,1969-01-05,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003300,PAT_01625,FR,Leroy-sur-Andre,62603,rue Marthe Perrier,193,1978-08-18,1982-07-08,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003301,PAT_01625,CH,Lainenec,9500,avenue Lucas,77,1982-11-10,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003302,PAT_01626,FR,Sainte Simone-sur-Mer,13117,boulevard Philippe Petitjean,4,2008-05-05,2011-03-11,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003303,PAT_01626,FR,Sainte Christine,32280,chemin Lemonnier,33,2011-05-17,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003304,PAT_01627,FR,Blanc-les-Bains,51460,chemin Amélie Perrot,26,2026-09-04,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003305,PAT_01628,CH,Jacquot-la-Forêt,8512,avenue Gomes,190,2017-09-09,2018-11-20,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003306,PAT_01628,DE,Perriernec,22229,rue Xavier Albert,170,2019-04-16,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003307,PAT_01629,DE,Saint ValentineBourg,31846,rue Costa,75,2006-01-24,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003308,PAT_01630,IT,Saint Dorothée,56453,rue de Jacquot,58,1954-01-08,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003309,PAT_01631,CH,Toussaint,7825,boulevard de Olivier,177,1996-11-29,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003310,PAT_01632,DE,Colas,31312,avenue Louise Pruvost,99,1992-04-23,1995-07-18,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003311,PAT_01632,DE,Lejeune,84261,chemin Mace,123,1996-03-04,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003312,PAT_01633,DE,Dos Santos,50566,avenue Astrid Chevalier,193,1996-06-06,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003313,PAT_01634,DE,Leroy,54096,rue de Roche,21,1996-03-11,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003314,PAT_01635,FR,Seguin,47408,boulevard de Imbert,152,2016-07-19,2019-03-04,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003315,PAT_01635,CH,Regnier,2913,boulevard Delattre,183,2020-02-04,2021-05-09,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003316,PAT_01635,FR,Sainte Margot-sur-Mer,73757,chemin Martins,165,2021-11-24,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003317,PAT_01636,IT,Rodrigues,16377,boulevard Marion,79,1998-09-04,1999-11-27,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003318,PAT_01636,DE,Gimenezboeuf,23551,rue Denis,85,2000-05-23,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003319,PAT_01637,IT,Saint Michèle,96932,rue Guillon,126,1967-05-17,1968-12-30,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003320,PAT_01637,IT,Moreno-sur-Mer,17980,boulevard Garcia,140,1969-07-15,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003321,PAT_01638,DE,Robert,49474,rue Camus,60,2012-08-31,2016-11-15,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003322,PAT_01638,CH,Barre-la-Forêt,1032,boulevard de Peltier,1,2017-02-11,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003323,PAT_01639,DE,Saint Thibaut,18750,chemin Lesage,7,1975-07-27,1977-04-29,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003324,PAT_01639,DE,Guyon,97096,rue Benard,149,1978-03-05,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003325,PAT_01640,DE,Lévydan,70964,boulevard Lambert,153,2018-07-31,2019-12-29,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003326,PAT_01640,IT,Germain-sur-Bourdon,27623,rue Normand,80,2020-11-25,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003327,PAT_01641,FR,GuyonVille,67313,avenue Léon Delaunay,159,2005-01-16,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003328,PAT_01642,DE,Mercier-sur-Merle,78661,boulevard de Marie,163,1987-10-05,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003329,PAT_01643,FR,Salmon-sur-Mer,60619,avenue de Da Costa,184,1982-07-16,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003330,PAT_01644,DE,Faivre-sur-Mer,72396,rue Anouk Coste,102,1957-08-11,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003331,PAT_01645,CH,Chevaliernec,6699,rue de Perrier,97,1996-08-08,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0003332,PAT_01646,CH,Lecontedan,7592,avenue Lacombe,189,2018-10-19,2020-03-13,2025-01-01 00:00:00,2025-01-01 00:00:00
