patient_code,prenom,nom,sexe_code,date_naissance,ville_naissance,pays_naissance_code,nationalite_code,date_deces,ville_deces,etat_civil_code,numero_securite_sociale,confession_code,indicateur_vip,date_creation,date_derniere_modification
PAT_02996,Mathilde,Colin,F,1976-06-10,Sainte Marie,IT,IT,,,IN,ABC6347167804,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_02997,Rémy,Bonneau,M,1978-11-22,Lefort-sur-Mer,CH,CH,,,IN,9258249148087,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_02998,Lucie,Lévêque,F,1956-11-17,Laporte-les-Bains,FR,FR,,,IN,6869461841657,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_02999,Théophile,Grondin,F,1981-09-22,Laroche,DE,DE,,,IN,3262463025786,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03000,Claire,Camus,F,1980-09-13,Josephboeuf,DE,DE,1984-02-21,Leduc-la-Forêt,DI,2458615479984,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03001,Étienne,Vasseur,M,1956-09-22,Sainte Astriddan,IT,IT,,,SE,7628908237105,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03002,Victor,Hoarau,M,1960-04-08,Ferreira-les-Bains,CH,CH,,,IN,2243758116259,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03003,Célina,Julien,F,1997-08-03,Sainte Marthenec,IT,IT,,,CE,7163159380962,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03004,Maryse,Rodriguez,M,2017-07-25,Camusnec,CH,CH,,,IN,3440260835889,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03005,Marianne,Huet,F,1963-06-21,Sainte René,IT,IT,,,SE,2049549287675,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03006,Corinne,Fabre,F,1998-09-14,Bonnetboeuf,DE,DE,,,MA,3924133733264,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03007,Raymond,Parent,M,1988-11-10,Bouchet,IT,XXX,,,SE,8427359919215,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03008,Anaïs,Pichon,F,1977-05-23,Alexandre-la-Forêt,IT,IT,1978-06-05,Sainte Claire,DI,8700190624652,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03009,Nathalie,Vasseur,M,1992-03-28,Bousquet,FR,FR,,,DI,2920665456670,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03010,Thérèse,Lambert,M,2100-01-01,Pons,CH,ES,,,CE,3882578437117,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03011,Anouk,Louis,M,1993-12-18,Brun-sur-Regnier,IT,GB,,,IN,7818875815891,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03012,Lucas,Valette,F,2005-04-20,Sainte GillesVille,FR,FR,,,CE,9571562100047,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03013,Michelle,Lefebvre,IN,1986-05-02,Robinboeuf,DE,DE,,,VE,0370861463910,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03014,Adrienne,Gosselin,F,1990-05-06,AndreVille,FR,FR,,,SE,2314701260562,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03015,Diane,Lacroix,M,1974-10-06,Regnier,FR,FR,,,MA,2148763029862,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03016,Louis,Barbier,M,1985-01-07,Delaunay-sur-Mer,CH,CH,,,IN,9135826374788,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03017,Stéphane,Renard,M,1959-05-11,Rémy,CH,CH,,,VE,9172328823927,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03018,Antoinette,Fabre,F,1963-09-16,Peron-sur-Mer,CH,CH,1983-08-11,Saint Camille,CE,2413690702499,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03019,Alphonse,Faivre,M,1956-01-23,Henrynec,DE,DE,,,SE,5360045457942,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03020,Sophie,Vallée,F,1979-04-15,Saint Roland,FR,FR,,,VE,2444971226951,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03021,Thibaut,Laurent,F,1965-07-20,Lefort,FR,CH,,,MA,5853402970895,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03022,Pénélope,Lagarde,F,2020-08-01,Fontaine,DE,DE,,,MA,4896782637692,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03023,Richard,Bouvet,F,1971-12-19,Sainte Marcellenec,FR,FR,,,MA,9405051594906,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03024,Gilles,Traore,M,1971-07-21,Clément,FR,FR,,,MA,0091719537281,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03025,Denis,Legrand,F,2009-01-18,Macenec,IT,IT,2021-12-28,Saint Noémi,VE,1643398288367,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03026,Véronique,Allard,M,1979-05-28,Fernandes-sur-Gauthier,CH,ES,,,SE,8757198872307,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03027,Nathalie,Pruvost,F,2016-09-14,Leclercq-la-Forêt,CH,CH,,,SE,0093220646206,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03028,Sabine,Breton,M,1989-09-08,BlanchetVille,DE,DE,1991-09-23,Paris,SE,2963802649280,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03029,Céline,Renaud,F,1990-03-06,Sainte Marcelledan,DE,DE,,,SE,2925783636812,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03030,Alexandria,Klein,F,1964-03-27,Morin-sur-Mer,IT,IT,1967-04-01,Guilbert-la-Forêt,MA,8880122124365,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03031,Christine,Jacquet,M,2004-01-03,Guillou-sur-Mer,CH,CH,,,IN,308185591572,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03032,Alex,Durand,F,1990-02-03,Petitjeannec,CH,US,,,CE,2250112875082,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03033,Alix,Ledoux,IN,1962-10-02,DelannoyBourg,DE,DE,2024-04-16,,MA,1910451414688,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03034,Catherine,Hubert,M,1981-06-25,Laurent-sur-Chauvin,DE,DE,,,SE,4835912753624,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03035,Pénélope,Grondin,M,1989-12-02,Lemaîtredan,IT,IT,,,DI,4750917835636,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03036,Geneviève,Nicolas,M,1952-11-21,Le Roux,IT,IT,,,CE,5577170775766,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03037,Guy,Lombard,M,2015-02-02,Saint Gabrielle-les-Bains,DE,DE,,,MA,3073538682815,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03038,Marc,Camus,M,2018-01-01,Menard-sur-Perez,DE,GB,,,SE,6900853475507,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03039,Guy,Antoine,F,1966-05-10,Reynaud-sur-Barbe,FR,FR,,,CE,6626395198138,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03040,Monique,Duhamel,M,1967-12-28,Lopez,IT,IT,,,CE,9277771358996,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03041,Pauline,Teixeira,F,1951-01-03,Bouchet,FR,FR,,,DI,1879789293090,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03042,Thierry,Traore,M,1980-03-27,Fernandes,IT,IT,1992-11-11,Sainte Marie,MA,4666050689025,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03043,Geneviève,Joseph,M,1982-09-25,Thomas-la-Forêt,DE,DE,,,IN,0419024161772,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03044,Marie,Lacroix,F,1990-08-25,Camusdan,FR,FR,,,MA,3019251864704,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03045,Thomas,Gilles,F,1970-01-06,Lebrun,FR,FR,,,VE,1565037150074,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03046,Célina,Neveu,M,1982-03-14,BuissonBourg,FR,CH,,,DI,1526207679575,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03047,François,Lamy,M,1998-09-14,Sainte GilbertVille,DE,DE,,,MA,3658794923151,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03048,Isaac,Dijoux,F,1990-09-03,Saint Louisdan,DE,DE,,,MA,9093661765881,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03049,Gabriel,Morel,F,1965-08-27,Costa-les-Bains,DE,DE,1987-12-02,,MA,5849391782640,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03050,Lorraine,Hardy,M,2009-11-09,Jolynec,IT,IT,,,MA,5991087717566,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03051,Andrée,Petit,M,1981-10-01,Lemaire,FR,ES,,,MA,2007386543701,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03052,Bernadette,Cousin,F,2020-10-06,Barbe,DE,DE,,,DI,1934877601310,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03053,Tristan,Bonneau,M,1977-03-09,Thibault,IT,IT,,,MA,2652271068466,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03054,Manon,Gaillard,M,1972-07-12,Charpentier,IT,IT,,,DI,1037497364567,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03055,Dorothée,Pottier,M,1955-12-06,Bonneau,IT,IT,,,IN,1557213191396,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03056,Michèle,Guichard,F,1987-12-02,Texier-la-Forêt,FR,FR,,,SE,2207113503366,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03057,Charlotte,Pinto,F,1968-10-10,Rémy,FR,FR,,,DI,7324571955496,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03058,Océane,Fouquet,F,1979-11-13,Gaillard,CH,CH,1987-08-03,Augerdan,IN,9944428396324,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03059,Alain,Prévost,F,2010-03-19,Colin-les-Bains,IT,GB,,,IN,1200731680806,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03060,Charlotte,Mercier,M,1959-04-20,Sainte Martine,DE,DE,,,VE,9998391875990,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03061,Laurent,Bourgeois,F,1957-10-25,Sainte VincentBourg,IT,IT,,,CE,1188034670061,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03062,Charles,Ferrand,M,1984-05-16,Valentin-les-Bains,FR,FR,,,MA,7218508226163,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03063,Daniel,Marty,F,1974-05-20,Jeanboeuf,IT,ES,,,MA,4001755049357,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03064,Lorraine,Garcia,F,1959-08-16,Paris,CH,CH,,,IN,8792839291238,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03065,Roland,Launay,M,1955-11-18,Chauveau-sur-Schneider,DE,DE,,,IN,3262843237603,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03066,Alexandrie,Ferrand,F,1958-10-09,Adam-sur-Mer,IT,IT,,,VE,6472833343260,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03067,Denis,Allain,M,2007-03-05,Henry,FR,FR,,,CE,5834417309818,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03068,Nath,Fabre,M,1986-12-05,Colin,IT,IT,,,IN,2963597522883,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03069,Rémy,Thibault,F,1964-10-16,Saint Susannenec,IT,IT,,,MA,9367785145549,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03070,Vincent,Bruneau,F,1969-03-26,Texier-sur-Baron,DE,DE,,,DI,3348337557378,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03071,Susan,Gallet,F,1988-04-03,Laroche-sur-Reynaud,CH,DE,,,CE,6456967570571,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03072,Marc,Roy,M,1973-10-21,Saint Martin,CH,CH,,,DI,5625501358410,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03073,Éric,Bonneau,M,1966-02-03,Meunier,FR,FR,,,IN,2201738226068,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03074,Jacques,Ollivier,F,2018-12-24,Sainte Denis,DE,DE,,,MA,6488639987568,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03075,Bernard,Dos Santos,M,1989-10-25,Besnardnec,IT,IT,,,MA,8493835093275,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03076,Margot,Georges,F,1974-10-10,Hernandez,DE,DE,,,IN,1306533239691,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03077,Constance,Samson,M,1974-07-10,Saint Gabriellenec,CH,IT,,,MA,4659239659782,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03078,Alexandria,Becker,F,1983-01-01,Munozdan,IT,IT,1985-11-07,,DI,1349731053888,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03079,Adrienne,Langlois,M,1956-03-20,PrévostBourg,CH,CH,,,IN,2361601097289,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03080,Josette,Benoit,M,1984-03-03,Couturier,FR,US,,,IN,1060978497042,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03081,Victoire,Lopes,M,1993-08-27,Nguyen,DE,DE,2013-06-07,Pichondan,IN,4223653271472,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03082,Marine,Deschamps,M,1980-07-26,Sainte Manonboeuf,FR,FR,,,DI,9444831749360,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03083,Joseph,Laurent,M,1955-07-23,Turpin,DE,US,1968-08-06,Petitjean,IN,5758483639170,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03084,Audrey,Benoit,F,1982-10-18,Vaillant-sur-Aubert,CH,CH,,,SE,2233586234223,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03085,Alex,Besson,M,2005-03-14,Letellier,IT,IT,,,MA,2305665776061,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03086,Alain,Pierre,M,1957-08-09,Alves-sur-Mer,FR,FR,,,MA,9889390316964,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03087,Aimé,Coste,F,2001-03-27,Boulanger,DE,DE,,,IN,5117661247685,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03088,Étienne,Tessier,M,1974-07-10,Gaudin,DE,DE,,,VE,0282774694825,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03089,Alexandre,Seguin,M,1979-07-08,Fontaine,IT,IT,,,VE,0137683528137,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03090,Madeleine,Paris,F,1998-01-10,ChauvinVille,DE,DE,,,DI,0572677983002,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03091,Marthe,Fischer,M,1952-05-07,Paris,FR,FR,1953-03-03,,VE,3238840995550,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03092,Lorraine,Boyer,M,1960-08-04,Martinez-sur-Wagner,CH,CH,,,DI,4806676462906,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03093,Charlotte,Raynaud,F,1955-03-13,Marin-les-Bains,IT,IT,,,VE,1415238778700,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03094,Christelle,Bouvet,F,1967-06-02,DuvalVille,DE,DE,,,DI,3812354336062,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03095,Alexandrie,Leroy,F,1976-01-05,Delannoy-sur-Brunet,CH,CH,,,MA,6680316976079,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03096,Maryse,Guyon,F,1991-07-01,Payet,CH,CH,,,SE,4934499161590,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03097,Émile,Humbert,F,1989-12-18,Saint CapucineVille,FR,FR,,,DI,5741945089066,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03098,Thomas,Pereira,F,1967-01-19,Lopes-sur-Mer,CH,CH,,,VE,1333634528043,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03099,Marcelle,Bonneau,F,1974-05-09,Sainte Virginie,IT,US,,,SE,4615286815915,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03100,Margot,Prévost,F,1998-01-21,Coste,DE,DE,,,SE,9060812570602,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03101,Michelle,Poulain,M,1960-03-09,Garcianec,DE,DE,,,VE,9650002197976,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03102,Arnaude,Martineau,F,1950-11-10,Saint Léon,DE,DE,1978-07-05,Caron-la-Forêt,MA,9512516280261,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03103,Émile,Giraud,M,1967-03-05,Bertrand-la-Forêt,IT,IT,,,VE,1368194804463,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03104,Julie,Philippe,M,1952-01-24,Lejeune-les-Bains,FR,DE,,,DI,1121290588841,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03105,Luce,Letellier,M,1975-11-21,Sainte Robert,FR,FR,,,IN,4946078182952,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03106,Gabrielle,Marty,F,1965-09-11,Sainte ChantalBourg,FR,FR,1973-02-03,Barthelemy-sur-Blanc,SE,4797049988312,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03107,Gabriel,Robin,F,1970-04-19,Chauveau,IT,IT,,,DI,1299387884310,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03108,Emmanuel,Lemoine,F,1955-05-17,Maury,DE,DE,1956-01-27,Saint Simone,CE,8870698329240,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03109,Alain,Carpentier,F,1982-01-03,Jacques,DE,DE,,,MA,8197507721889,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03110,Édouard,Ramos,M,1972-11-02,Le Gall,IT,IT,,,CE,0026716172775,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03111,Virginie,Bazin,F,1986-06-09,Letellier,FR,FR,,,IN,1869814218592,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03112,Olivie,Gallet,M,1951-05-22,Ruiz,IT,IT,,,DI,8976166118570,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03113,Bernard,Gillet,M,1951-10-06,Colin,CH,US,,,VE,6655719557290,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03114,Roger,Joly,F,1964-09-14,Gomes-sur-Pasquier,IT,IT,,,VE,3727259063593,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03115,Maurice,Roche,F,1994-06-03,Bourgeois,CH,CH,,,SE,9824861311035,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03116,Joseph,Collet,M,1979-12-03,Rocher,CH,CH,,,DI,5938795963845,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03117,Brigitte,Aubry,F,1975-09-04,Sainte Adrienneboeuf,DE,DE,,,DI,7363757081518,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03118,Adèle,Leleu,M,1996-08-16,Lebreton-les-Bains,FR,FR,2009-05-25,,VE,5753100266897,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03119,Auguste,Mary,F,2016-06-15,Meyer-sur-Mer,CH,CH,,,SE,2916539794474,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03120,Martine,Gay,F,1996-06-18,Imbert,DE,DE,,,SE,7254528324023,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03121,Suzanne,Normand,F,1987-12-03,Guillaume,FR,FR,,,IN,1501023941429,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03122,Zacharie,Bonnin,F,1969-01-04,Courtois-la-Forêt,DE,US,,,IN,9283249511096,CATH,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03123,Éric,Blanchet,M,1978-01-22,Poirier,FR,ES,,,MA,9347877629746,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03124,Martin,Bigot,F,1950-12-15,David,FR,FR,,,IN,9279006846428,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03125,Gabriel,Blondel,F,1973-11-15,Ollivier,DE,XXX,,,CE,1113549258674,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03126,Guillaume,Bigot,F,1968-05-08,Breton-sur-Guichard,CH,CH,,,SE,6136823329046,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03127,Geneviève,Hoareau,F,1968-07-22,Fontaine-sur-Breton,DE,CH,,,VE,0187999717908,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03128,Martine,Duval,M,1970-12-06,Petit,DE,DE,,,MA,7507361320406,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03129,Hugues,De Oliveira,M,1960-04-13,Danielboeuf,FR,FR,,,MA,9799111307366,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03130,Madeleine,Roussel,F,1988-12-13,Pelletier,DE,ES,,,VE,9781626671416,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03131,Thibault,Goncalves,M,1992-12-12,Morvan-les-Bains,DE,DE,,,VE,1271215197096,JUI,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03132,Odette,Simon,M,1956-07-16,Chauvetdan,FR,ES,,,SE,6786178405485,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03133,Jeanne,Bruneau,M,1958-01-14,Fouchernec,CH,CH,,,VE,7014498771589,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03134,Christelle,Berger,M,1981-09-26,Ramos,CH,FR,,,IN,9919793686421,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03135,Alix,Brunel,F,1996-03-23,Guillet,DE,DE,,,MA,8277565399837,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03136,Margaret,Maréchal,F,1979-04-26,Fournier,FR,FR,,,CE,7730142352794,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03137,Nicolas,Ledoux,F,1979-02-23,Nicolasnec,DE,DE,,,IN,8486056413106,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03138,Aurélie,Becker,F,2002-12-05,Verdier,DE,DE,,,CE,5609901480681,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03139,Andrée,Allain,F,1971-10-27,Saint Denise,IT,IT,,,DI,2623750543226,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03140,Jacques,Ribeiro,F,1985-05-13,Rocher-sur-Hardy,FR,FR,,,MA,7594587023071,UNKNOWN,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03141,Louis,Duhamel,F,1969-01-24,Dumont,CH,CH,,,CE,9524087415507,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03142,Margaud,Le Roux,F,2009-05-19,Saint Thierry,DE,DE,,,SE,1964240436545,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03143,Sophie,Gosselin,F,2014-01-02,Perrot,FR,FR,,,DI,6799266243417,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03144,Céline,Delaunay,M,2003-05-17,Jacques,CH,CH,,,IN,8614692119368,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03145,Adrien,Delmas,F,1967-02-06,Bourgeois,FR,FR,,,VE,4471869413904,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03146,Jérôme,Hernandez,F,1976-03-23,Faure,FR,FR,,,IN,2709319121259,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03147,Julien,Huet,M,1971-04-21,Nguyen,FR,FR,,,CE,6206856609028,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03148,Éric,Ramos,F,1954-02-27,Brunet,CH,CH,,,IN,2615542771410,SANS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03149,Marianne,Berthelot,F,1983-09-16,Thomas,DE,DE,1985-12-22,Lerouxboeuf,VE,9526051854641,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03150,Eugène,Georges,M,1999-09-04,Torresnec,CH,CH,,,DI,6366802955485,RF,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03151,Marthe,Lecomte,M,2020-08-11,Larochenec,FR,IT,,,VE,2844329081160,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03152,Véronique,Barthelemy,M,1976-03-20,Ledoux,FR,FR,,,CE,1510037492120,MUS,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03153,Étienne,Chevallier,M,2017-07-02,Prévost,CH,CH,,,VE,1555623947646,AUT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03154,Paulette,Lucas,M,1954-12-10,Leleuboeuf,IT,IT,,,CE,0951980959905,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03155,Roland,Parent,F,1958-07-27,Godardnec,DE,DE,1964-04-01,Guérinboeuf,DI,0330246776968,CHR,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03156,Claudine,Laroche,M,2015-12-01,Michel-sur-Louis,DE,CH,,,MA,1072996722485,PROT,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03157,Julie,Colin,F,1990-08-02,Tessier,FR,FR,,,CE,1003570583349,MORM,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03158,Agnès,Leblanc,M,1981-05-16,Martinnec,IT,IT,,,DI,3992863693411,TJ,false,2025-01-01 00:00:00,2025-01-01 00:00:00
PAT_03159,Denis,Imbert,M,1976-05-26,Dos Santos,CH,CH,,,CE,3305406965148,INC,false,2025-01-01 00:00:00,2025-01-01 00:00:00
